HLT,2018-11-23,72.20,73.45,72.20,73.12,72.92,Stay Long
HOLX,2018-11-23,41.31,42.78,41.29,42.47,42.18,Stay Long
HOME,2018-11-23,26.32,26.66,26.15,26.45,26.42,Stay Long
HQY,2018-11-23,75.97,79.33,75.01,77.38,77.24,Stay Long
HRTX,2018-11-23,24.44,26.33,24.44,26.04,25.60,Stay Long
HUBS,2018-11-23,115.74,119.36,115.23,117.85,117.48,Stay Long
HUD,2018-11-23,19.20,19.80,19.01,19.58,19.46,Stay Long
HUYA,2018-11-23,17.40,17.96,17.34,17.72,17.67,Stay Long
IAC,2018-11-23,171.69,175.65,171.69,174.13,173.82,Stay Long
IBKR,2018-11-23,51.36,52.42,51.00,51.91,51.78,Stay Long
IBP,2018-11-23,36.43,36.80,36.02,36.49,36.44,Stay Long
IIPR,2018-11-23,52.33,55.63,52.32,54.59,54.18,Stay Long
ILMN,2018-11-23,306.74,314.50,304.71,310.50,309.90,Stay Long
INSP,2018-11-23,42.95,44.46,42.48,43.64,43.53,Stay Long
INTU,2018-11-23,195.62,197.93,195.00,197.05,196.66,Stay Long
IPGP,2018-11-23,133.40,139.17,131.90,137.74,136.27,Stay Long
IRTC,2018-11-23,66.17,67.08,65.78,66.50,66.45,Stay Long
ITB,2018-11-23,31.33,32.04,31.33,31.72,31.70,Stay Long
JBHT,2018-11-23,105.11,105.80,104.71,105.41,105.31,Stay Long
JNJ,2018-11-23,141.85,142.73,141.60,142.23,142.19,Stay Long
KBH,2018-11-23,20.30,20.80,20.20,20.58,20.53,Stay Long
KEM,2018-11-23,19.14,19.80,19.10,19.51,19.47,Stay Long
KL,2018-11-23,19.50,19.85,19.19,19.55,19.53,Stay Long
KNSL,2018-11-23,59.15,61.12,58.94,60.45,60.17,Stay Long
KO,2018-11-23,48.75,49.23,48.55,49.02,48.93,Stay Long
KSU,2018-11-23,97.41,98.95,97.41,98.20,98.19,Stay Long
LASR,2018-11-23,18.50,19.12,17.98,18.94,18.68,Stay Long
LBTYA,2018-11-23,23.56,24.55,23.50,24.49,24.18,Stay Long
LBTYK,2018-11-23,23.26,24.13,23.13,24.07,23.78,Stay Long
LGIH,2018-11-23,41.94,44.06,41.21,42.80,42.69,Stay Long
LHCG,2018-11-23,94.63,96.84,94.05,96.00,95.63,Stay Long
LPLA,2018-11-23,60.53,61.04,60.12,60.65,60.60,Stay Long
LTHM,2018-11-23,16.65,17.63,16.55,17.14,17.11,Stay Long
MAR,2018-11-23,116.51,118.00,115.80,117.26,117.02,Stay Long
MBIN,2018-11-23,23.61,24.15,23.28,24.00,23.81,Stay Long
MCB,2018-11-23,37.78,38.90,36.70,38.04,37.88,Stay Long
MCHP,2018-11-23,72.06,74.94,72.03,74.33,73.77,Stay Long
MDB,2018-11-23,72.67,77.68,72.00,76.12,75.27,Stay Long
MDLZ,2018-11-23,43.32,44.03,43.27,43.79,43.70,Stay Long
MEDP,2018-11-23,51.49,54.93,51.43,54.73,53.70,Stay Long
MIME,2018-11-23,35.06,35.88,34.99,35.50,35.46,Stay Long
MNST,2018-11-23,55.89,57.50,55.69,57.32,56.84,Stay Long
MPWR,2018-11-23,121.64,125.59,121.64,124.33,123.85,Stay Long
MRK,2018-11-23,74.13,75.30,74.01,74.67,74.66,Stay Long
MSCI,2018-11-23,145.27,150.40,145.18,149.83,148.47,Stay Long
MSFT,2018-11-23,102.17,103.81,102.00,103.07,102.96,Stay Long
MTB,2018-11-23,166.64,168.14,165.43,167.25,166.94,Stay Long
MTCH,2018-11-23,37.64,38.59,37.28,38.45,38.11,Stay Long
MXIM,2018-11-23,51.92,52.96,51.92,52.76,52.55,Stay Long
MYL,2018-11-23,33.17,33.80,32.90,33.49,33.40,Stay Long
MYOK,2018-11-23,56.06,58.07,55.43,57.53,57.01,Stay Long
NATI,2018-11-23,46.44,47.31,45.78,46.63,46.57,Stay Long
NBIX,2018-11-23,89.85,91.81,88.12,90.33,90.09,Stay Long
NBLX,2018-11-23,34.96,35.61,34.26,35.37,35.08,Stay Long
NEWR,2018-11-23,75.16,78.08,74.81,76.90,76.60,Stay Long
NEXA,2018-11-23,12.42,12.69,11.95,12.60,12.41,Stay Long
NOVT,2018-11-23,63.30,67.50,62.51,65.91,65.31,Stay Long
NOW,2018-11-23,156.57,161.74,156.50,160.63,159.62,Stay Long
NTB,2018-11-23,38.31,39.01,38.16,38.73,38.63,Stay Long
NTNX,2018-11-23,38.74,40.40,38.55,39.95,39.63,Stay Long
NTRS,2018-11-23,95.36,97.27,94.92,96.29,96.16,Stay Long
NYT,2018-11-23,25.27,25.96,25.27,25.85,25.69,Stay Long
OKTA,2018-11-23,50.20,52.74,50.00,52.05,51.60,Stay Long
OLLI,2018-11-23,83.14,84.13,82.80,83.87,83.60,Stay Long
ON,2018-11-23,18.33,18.86,18.33,18.67,18.62,Stay Long
ORCL,2018-11-23,48.04,49.12,48.04,48.70,48.62,Stay Long
ORLY,2018-11-23,343.22,353.38,343.00,350.63,349.00,Stay Long
PAYX,2018-11-23,66.74,67.91,66.51,67.26,67.23,Stay Long
PCAR,2018-11-23,59.35,60.46,58.98,60.05,59.83,Stay Long
PFPT,2018-11-23,85.26,88.52,85.04,87.66,87.07,Stay Long
PG,2018-11-23,91.25,91.99,90.63,91.54,91.39,Stay Long
PKI,2018-11-23,79.95,82.59,79.84,81.67,81.37,Stay Long
PLNT,2018-11-23,52.19,53.49,52.18,52.90,52.86,Stay Long
PNC,2018-11-23,131.92,133.75,131.15,132.62,132.51,Stay Long
POOL,2018-11-23,153.16,154.88,152.94,154.18,154.00,Stay Long
PRAH,2018-11-23,97.55,101.87,96.68,101.31,99.95,Stay Long
PRFT,2018-11-23,23.77,24.33,23.77,24.14,24.08,Stay Long
PRIM,2018-11-23,23.00,23.56,23.00,23.31,23.29,Stay Long
PRLB,2018-11-23,119.00,122.82,119.00,121.00,120.94,Stay Long
PSTG,2018-11-23,16.65,17.63,16.57,17.35,17.18,Stay Long
PVTL,2018-11-23,17.22,17.95,17.11,17.69,17.58,Stay Long
QLYS,2018-11-23,71.15,74.06,70.67,72.51,72.41,Stay Long
QNST,2018-11-23,14.22,14.87,14.11,14.65,14.54,Stay Long
QTWO,2018-11-23,49.20,50.75,49.20,50.05,50.00,Stay Long
REDU,2018-11-23,8.10,8.81,8.10,8.75,8.55,Stay Long
RF,2018-11-23,15.68,16.02,15.57,15.96,15.85,Stay Long
RGEN,2018-11-23,62.92,64.69,62.92,63.94,63.85,Stay Long
RGNX,2018-11-23,60.86,64.89,59.34,63.10,62.44,Stay Long
RHT,2018-11-23,173.42,175.25,173.35,175.15,174.58,Stay Long
RIG,2018-11-23,8.78,9.15,8.74,9.01,8.97,Stay Long
RJF,2018-11-23,75.47,77.60,75.42,76.64,76.55,Stay Long
RNG,2018-11-23,70.36,72.43,70.08,71.71,71.41,Stay Long
ROG,2018-11-23,116.56,122.52,116.56,120.49,119.86,Stay Long
RP,2018-11-23,46.75,48.00,46.75,47.59,47.45,Stay Long
RPD,2018-11-23,27.00,28.66,27.00,28.20,27.95,Stay Long
RS,2018-11-23,78.51,80.17,77.78,79.48,79.14,Stay Long
RUN,2018-11-23,12.14,12.66,12.01,12.42,12.36,Stay Long
SAIL,2018-11-23,24.23,25.14,24.02,24.77,24.64,Stay Long
SEDG,2018-11-23,37.74,40.14,37.65,39.98,39.26,Stay Long
SEND,2018-11-23,36.44,39.07,36.44,38.81,38.11,Stay Long
SHOP,2018-11-23,131.27,136.20,129.65,134.81,133.55,Stay Long
